Winner,B_current_lose_streak,B_current_win_streak,B_2,B_avg_SIG_STR_pct,B_losses,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_2,R_avg_SIG_STR_pct,R_losses,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
0,0,3,0,0.505,2,4,175.26,187.96,247,0,4,0,0.434444444,2,7,203.2,203.2,265,35,30
0,0,1,0,0.552222222,2,7,190.5,200.66,264,0,3,0,0.55,0,3,190.5,193.04,230,27,29
0,2,0,0,0.456666667,4,2,180.34,172.72,170,1,0,0,0.37,4,4,167.64,172.72,170,32,32
0,3,0,0,0.496666667,3,0,180.34,180.34,170,2,0,0,0.186666667,2,1,180.34,190.5,185,26,33
0,1,0,0,0.24,1,1,180.34,190.5,170,1,0,0,0.5,1,0,182.88,177.8,185,24,27
0,0,7,0,0.522857143,0,7,185.42,190.5,185,0,1,0,0.85,0,1,187.96,195.58,185,32,31
0,0,3,0,0.5425,1,3,177.8,187.96,145,0,1,0,0.548333333,2,4,167.64,170.18,155,30,33
0,0,1,0,0.72,0,1,190.5,187.96,185,0,1,0,0.25,0,1,187.96,190.5,170,31,25
0,2,0,0,0.434285714,7,7,185.42,182.88,205,0,4,0,0.598823529,4,13,190.5,187.96,205,42,31
0,2,0,0,0.395,2,0,177.8,182.88,155,1,0,0,0.6175,2,2,175.26,177.8,170,27,23
0,0,1,0,0.54,0,1,175.26,180.34,170,1,0,0,0.18,1,0,177.8,177.8,170,31,33
0,1,0,0,0.662222222,3,6,175.26,177.8,155,0,5,0,0.579333333,2,13,175.26,185.42,170,27,32
0,1,0,0,0.485,2,4,182.88,193.04,185,0,4,0,0.5575,0,4,185.42,195.58,170,26,27
0,0,3,0,0.653333333,0,3,190.5,190.5,185,0,3,0,0.42,0,3,182.88,190.5,205,31,26
0,0,3,0,0.574285714,2,5,185.42,190.5,205,0,5,0,0.433333333,2,13,187.96,193.04,205,30,36
0,1,0,0,0.386,2,3,193.04,198.12,205,1,0,0,0.48,1,3,190.5,195.58,205,29,27
0,1,0,0,0.2925,2,2,180.34,182.88,170,3,0,0,0.43875,4,4,185.42,193.04,185,23,23
0,0,4,0,0.423333333,1,5,177.8,182.88,170,0,4,0,0.44,0,4,177.8,182.88,170,23,24
0,0,1,0,0.6,0,1,185.42,187.96,170,1,0,0,0.481666667,1,5,180.34,187.96,185,25,26
0,0,1,0,0.283333333,1,2,182.88,185.42,170,0,2,0,0.432,1,4,177.8,185.42,170,27,28
0,1,0,0,0.477,3,7,190.5,195.58,240,0,3,0,0.44375,2,6,203.2,203.2,265,27,30
0,0,2,0,0.23,1,2,180.34,182.88,170,1,0,0,0.713333333,1,2,177.8,182.88,170,23,26
0,1,0,0,0.467692308,6,7,185.42,182.88,205,0,3,0,0.57375,4,12,190.5,187.96,205,42,31
0,1,0,0,0.554444444,3,6,175.26,185.42,155,1,0,0,0.575,1,1,170.18,177.8,145,29,24
0,0,1,0,0.45,1,1,182.88,187.96,170,1,0,0,0.165,1,1,182.88,185.42,170,26,26
0,0,3,0,0.4,1,3,193.04,198.12,205,0,2,0,0.405,0,2,182.88,190.5,205,29,26
0,0,2,0,0.49,1,2,175.26,177.8,170,0,2,0,0.505,0,2,182.88,193.04,170,22,28
0,0,1,0,0.33,0,1,175.26,177.8,155,0,2,0,0.516666667,1,2,177.8,187.96,145,22,30
0,1,0,0,0.5,1,0,177.8,182.88,155,0,3,0,0.543333333,0,3,177.8,182.88,170,26,24
0,0,1,0,0.458,2,3,182.88,177.8,185,0,3,0,0.606666667,0,3,185.42,195.58,170,23,26
0,0,1,0,0.46,1,1,185.42,187.96,205,0,1,0,0.536666667,4,5,185.42,187.96,185,29,30
0,0,6,0,0.48,2,7,190.5,195.58,240,0,2,0,0.445714286,2,5,203.2,203.2,265,27,30
0,2,0,0,0.442857143,3,4,185.42,193.04,185,2,0,0,0.608,2,3,167.64,170.18,155,22,32
0,0,3,0,0.526666667,0,3,190.5,195.58,205,0,2,0,0.58,4,11,190.5,187.96,205,27,31
0,0,1,0,0.44,0,1,185.42,187.96,170,0,3,0,0.388,1,4,177.8,182.88,170,24,23
0,1,0,0,0.92,1,0,172.72,180.34,185,0,1,0,0.43,0,1,190.5,190.5,185,25,30
0,0,2,0,0.345,0,2,187.96,193.04,185,0,2,0,0.416666667,1,2,193.04,198.12,205,30,29
0,0,1,0,0.6,0,1,170.18,177.8,145,0,1,0,0.165,1,1,180.34,182.88,170,23,23
0,0,2,0,0.785,0,2,177.8,182.88,170,0,1,0,0.51,0,1,182.88,193.04,170,25,28
0,1,0,0,0.636666667,1,2,185.42,190.5,185,1,0,0,0.5,1,0,185.42,187.96,205,33,29
0,0,3,0,0.524,1,4,182.88,193.04,185,0,6,0,0.523333333,0,6,185.42,190.5,185,26,31
0,0,1,0,0.69125,2,6,175.26,177.8,155,0,3,0,0.603333333,1,5,180.34,193.04,185,27,24
0,1,0,0,0.583333333,2,1,182.88,190.5,185,0,1,0,0.33,0,1,182.88,187.96,185,28,26
0,0,1,0,0.662666667,4,11,185.42,190.5,205,0,4,0,0.437857143,2,12,187.96,193.04,205,42,36
0,1,0,0,0.458333333,2,4,185.42,193.04,185,1,0,0,0.465,2,2,182.88,177.8,185,22,23
0,4,0,0,0.4,4,1,190.5,195.58,205,1,0,0,0.57,1,0,182.88,182.88,185,34,24
0,0,1,0,0.675,1,1,187.96,190.5,205,0,1,0,0.425,1,1,193.04,198.12,205,27,28
0,0,2,0,0.33,1,2,177.8,177.8,155,0,1,0,0.8,0,1,177.8,182.88,170,26,25
0,0,1,0,0.54,2,2,185.42,185.42,185,0,3,0,0.596666667,0,3,180.34,187.96,185,33,25
0,0,1,0,0.48,0,1,175.26,172.72,155,1,0,0,0,1,0,180.34,182.88,170,22,22
0,0,1,0,0.33,0,1,182.88,185.42,170,0,1,0,0.66,0,1,177.8,177.8,170,26,27
0,1,0,0,0.42,1,0,172.72,175.26,155,0,1,0,0.36,0,1,170.18,177.8,155,25,29
0,0,3,0,0.476666667,0,3,182.88,182.88,185,0,5,0,0.552,0,5,185.42,190.5,185,33,31
0,0,1,0,0.553333333,1,2,182.88,177.8,185,0,3,0,0.56,2,11,175.26,185.42,170,23,32
0,1,0,0,0.67,1,3,167.64,170.18,155,0,2,0,0.62,1,4,180.34,193.04,185,32,24
0,0,2,0,0.715,0,2,185.42,190.5,185,2,0,0,0.5375,4,4,185.42,187.96,185,33,30
0,0,2,0,0.474,1,4,185.42,193.04,185,0,2,0,0.6,0,2,177.8,182.88,170,22,23
0,0,2,0,0.45,0,2,187.96,195.58,245,0,5,0,0.49875,2,6,190.5,195.58,240,31,26
0,3,0,0,0.405,3,1,190.5,195.58,205,0,2,0,0.61,0,2,190.5,195.58,205,34,26
0,1,0,0,0.474,3,2,180.34,172.72,170,1,0,0,0.53,1,1,182.88,177.8,185,31,23
0,2,0,0,0.156666667,2,1,175.26,182.88,155,2,0,0,0.536666667,2,1,185.42,185.42,185,29,33
0,1,0,0,0.586153846,3,10,182.88,187.96,185,0,2,0,0.56,1,3,182.88,193.04,185,34,25
0,0,2,0,0.41,0,2,177.8,185.42,170,0,1,0,0.35,1,1,177.8,177.8,155,27,25
0,1,0,0,0.564285714,3,4,185.42,187.96,185,0,3,0,0.446153846,2,11,187.96,193.04,205,29,35
0,1,0,0,0.41,2,2,175.26,180.34,170,0,1,0,0.58,1,3,180.34,193.04,185,33,24
0,0,1,0,0.61,1,1,182.88,190.5,185,0,1,0,0.441818182,3,8,182.88,187.96,185,27,35
0,1,0,0,0.045,1,1,180.34,190.5,185,0,1,0,0.66,0,1,185.42,190.5,185,32,32
0,2,0,0,0.54,2,0,180.34,180.34,170,0,1,0,0.67,0,1,180.34,187.96,185,25,25
0,0,1,0,0.32,0,1,180.34,190.5,170,0,2,0,0.53,0,2,182.88,182.88,185,23,33
0,0,1,0,0.5,0,1,172.72,167.64,155,1,0,0,0.5,1,0,177.8,187.96,145,27,29
0,0,2,0,0.365714286,3,4,167.64,172.72,170,0,2,0,0.375,1,3,177.8,182.88,170,31,22
0,0,4,0,0.613333333,2,10,182.88,187.96,185,0,4,0,0.6025,0,4,185.42,190.5,185,34,30
0,0,1,0,0.691538462,3,10,185.42,190.5,205,0,2,0,0.441666667,2,10,187.96,193.04,205,41,35
0,0,2,0,0.343333333,1,2,175.26,180.34,170,0,2,0,0.55,2,10,175.26,185.42,170,32,31
0,0,1,0,0.09,0,1,180.34,190.5,185,1,0,0,0.442,3,7,182.88,187.96,185,31,34
0,1,0,0,0.4,1,0,180.34,180.34,170,1,0,0,0.85,1,0,182.88,190.5,185,25,27
0,0,1,0,0.506666667,5,7,185.42,182.88,205,0,3,0,0.593333333,0,3,185.42,190.5,185,41,30
0,1,0,0,0.548,3,7,182.88,187.96,185,0,1,0,0.580714286,4,10,190.5,187.96,205,27,30
0,1,0,0,0.4525,1,3,203.2,203.2,265,0,3,0,0.485,2,4,190.5,195.58,240,28,26
0,0,2,0,0.485,2,2,180.34,172.72,170,0,1,0,0.356666667,1,2,177.8,182.88,170,30,22
0,1,0,0,0.54,1,1,185.42,185.42,185,0,2,0,0.61,0,2,185.42,190.5,185,32,30
0,0,2,0,0.645,0,2,180.34,193.04,185,0,1,0,0.574545455,2,9,175.26,185.42,170,23,31
0,1,0,0,0.443333333,2,4,180.34,187.96,170,0,2,0,0.634,2,8,182.88,187.96,185,22,33
0,0,2,0,0.553333333,2,7,182.88,187.96,185,1,0,0,0.690833333,3,9,185.42,190.5,205,27,41
0,0,2,0,0.495,0,2,185.42,193.04,185,1,0,0,0.365,1,1,177.8,182.88,170,21,21
0,0,2,0,0.595,0,2,177.8,180.34,155,0,5,0,0.565714286,2,5,175.26,185.42,155,25,27
0,1,0,0,0.155,1,1,175.26,182.88,155,1,0,0,0,1,0,175.26,180.34,170,28,32
0,0,3,0,0.47,0,3,203.2,203.2,265,0,3,0,0.48,1,5,190.5,200.66,264,28,25
0,2,0,0,0.586666667,3,3,175.26,182.88,170,0,1,0,0.625555556,2,7,182.88,187.96,185,28,33
0,1,0,0,0.594166667,3,9,190.5,187.96,205,1,0,0,0.45,2,8,187.96,193.04,205,29,34
0,1,0,0,0.52,1,2,167.64,180.34,155,0,4,0,0.58,2,4,175.26,185.42,155,29,27
0,0,1,0,0.482,1,4,180.34,187.96,170,0,1,0,0.7,0,1,185.42,193.04,185,22,20
0,0,2,0,0.708181818,2,9,185.42,190.5,205,0,1,0,0.4975,2,6,182.88,187.96,185,40,26
0,0,6,0,0.594444444,1,8,175.26,185.42,170,1,0,0,0.685714286,2,5,175.26,177.8,155,30,25
0,0,2,0,0.545,0,2,167.64,180.34,155,0,1,0,0.61,0,1,177.8,180.34,155,29,25
0,1,0,0,0.598,2,3,175.26,182.88,170,1,0,0,0.60125,2,6,182.88,187.96,185,27,32
0,1,0,0,0.66,1,0,180.34,172.72,170,1,0,0,0.5,1,3,180.34,187.96,170,29,21
0,0,6,0,0.6,2,9,190.5,187.96,205,0,1,0,0.715,2,8,185.42,190.5,205,28,40
0,0,2,0,0.59,1,3,182.88,187.96,205,0,1,0,0.4625,2,2,190.5,195.58,240,32,24
0,1,0,0,0.47,3,3,170.18,177.8,155,0,1,0,0.5,0,1,167.64,180.34,155,28,29
0,0,7,0,0.458888889,1,8,187.96,193.04,205,2,0,0,0.736666667,2,7,185.42,190.5,205,33,39
0,0,3,0,0.733333333,0,3,167.64,170.18,155,0,4,0,0.692857143,1,6,175.26,185.42,170,29,29
2,0,2,0,0.434,2,3,170.18,177.8,155,0,2,0,0.68,1,5,175.26,177.8,155,27,24
0,0,2,0,0.5975,1,3,175.26,182.88,170,0,1,0,0.52,1,5,182.88,187.96,185,26,32
0,0,1,0,0.501,4,6,185.42,182.88,205,0,5,0,0.602,2,8,190.5,187.96,205,38,27
0,0,1,0,0.51,1,2,185.42,190.5,205,0,6,0,0.47,1,7,187.96,193.04,205,27,32
0,0,2,0,0.39,1,2,167.64,172.72,170,0,1,0,0.694,1,4,175.26,177.8,155,28,23
0,2,0,0,0.423333333,2,1,190.5,195.58,205,1,0,0,0.535,1,1,185.42,190.5,205,31,26
0,0,2,0,0.46,1,5,182.88,187.96,185,0,5,0,0.458571429,1,6,187.96,193.04,205,25,32
0,1,0,0,0.64,1,0,175.26,185.42,155,1,0,0,0.32,2,1,170.18,177.8,155,25,27
0,0,7,0,0.754285714,0,7,185.42,190.5,205,0,2,0,0.6275,1,3,190.5,198.12,250,38,24
0,1,0,0,0.385,1,1,190.5,195.58,205,0,1,0,0.63,1,4,182.88,187.96,185,31,31
0,0,3,0,0.753333333,0,3,175.26,177.8,155,0,5,0,0.381666667,1,5,170.18,177.8,145,23,27
0,0,1,0,0.48,1,1,170.18,177.8,155,0,2,0,0.715,0,2,175.26,177.8,155,26,22
0,0,1,0,0.72,0,1,175.26,182.88,170,0,2,0,0.545,0,2,182.88,187.96,185,25,31
0,0,1,0,0.6,0,1,182.88,187.96,205,0,4,0,0.584444444,2,7,190.5,187.96,205,30,26
0,0,1,0,0,0,1,175.26,182.88,155,0,4,0,0.368,1,4,170.18,177.8,145,25,26
0,0,1,0,0.4,0,1,190.5,195.58,205,0,3,0,0.58375,2,6,190.5,187.96,205,30,26
0,0,3,0,0.716666667,0,3,182.88,187.96,185,0,2,0,0.524285714,2,5,190.5,187.96,205,30,26
0,0,1,0,0.5,0,1,175.26,187.96,247,0,1,0,0.473333333,1,2,187.96,193.04,205,29,30
0,0,1,0,0.64,1,1,180.34,187.96,205,1,0,0,0.498,2,3,190.5,187.96,205,23,25
0,0,1,0,0.46,0,1,187.96,193.04,205,2,0,0,0.58,2,0,185.42,187.96,185,29,23
0,0,3,0,0.65,0,3,182.88,187.96,185,0,2,0,0.92,0,2,185.42,190.5,205,20,34
